N,c,atr_bin,atr_cat,atr_un,a,b,c.1,d,d_,e,f,f_,g_ln,h_ln,i,j,k_ln,l_ln,m_ln,task,label
5.602118821,13,2,5,1,1.0612,0.1236,0.7384,-1.0,1,1.0,-1.0,1,-0.044997366,1.294562771,0.9902,1.6386,-2.434974281,2.425125948,2.873874168,6,1.07602579
8.517393171,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0,0.168,0.321,0,-0.562469857,1.263702909,4.6996,3.094,-0.656044093,2.203521491,1.601932461,6,3.507297624
6.741700695,18,4,0,0,1.5392,0.4828,0.842,0.8189,0,0.4696,0.9139,0,-0.188500608,1.644805056,1.9979,4.2472,-1.039023497,1.731120126,2.398306306,6,0.077886539
7.313220387,14,2,0,0,1.1316,0.3676,0.7792,-1.0,1,1.0,-1.0,1,-0.433401727,1.466075496,0.9998,3.8755,-1.255266099,1.25506608,2.533557566,6,1.511383972
7.8559322,56,91,0,0,2.2442,0.217010526,0.9165,0.6818,0,0.5575,0.866,0,1.904433178,4.684870989,4.8787,0.3672,-1.706499625,3.291378416,0.022876819,6,2.949897737
9.581972892,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0,0.6252,0.9499,0,1.49000101,5.077114431,0.9653,3.4271,-1.09422194,1.058905596,2.223137091,6,4.053487845
7.74543561,11,7,0,0,4.0014,0.1425,0.976,0.9623,0,0.3098,0.611,0,1.084513364,3.197909561,2.8072,3.0787,-0.404665428,1.436852973,1.284914388,6,0.248421358
6.803505258,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0,0.9787,1.0,0,0.007074914,1.6175648,1.3574,1.9786,-1.645583359,1.951154465,2.225393855,6,1.992111932
7.601402335,36,6,0,0,1.297,0.5977,0.9366,0.9332,0,0.3586,0.7146,0,-0.312521362,1.428802933,2.4734,5.5759,-0.057311367,0.962905091,1.590213747,6,1.282321771
6.908754779,57,2,0,0,1.0638,0.1216,0.5286,-1.0,1,1.0,-1.0,1,0.111541375,1.913062229,0.3879,3.83,-3.167707538,2.220699834,4.499519314,6,1.532340862
6.538139824,14,2,4,0,1.2623,0.1024,0.7713,-1.0,1,1.0,-1.0,1,0.678084303,2.530023409,0.9912,2.3012,-2.18036746,2.171528512,2.96344675,7,1.814498956
6.908754779,57,2,0,0,1.0638,0.1216,0.5286,-1.0,1,1.0,-1.0,1,0.111541375,1.913062229,0.3879,3.83,-3.167707538,2.220699834,4.499519314,7,2.741936197
7.601402335,36,6,0,0,1.297,0.5977,0.9366,0.9332,0,0.3586,0.7146,0,-0.312521362,1.428802933,2.4734,5.5759,-0.057311367,0.962905091,1.590213747,7,0.988053098
7.74543561,11,7,0,0,4.0014,0.1425,0.976,0.9623,0,0.3098,0.611,0,1.084513364,3.197909561,2.8072,3.0787,-0.404665428,1.436852973,1.284914388,7,1.706201581
9.581972892,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0,0.6252,0.9499,0,1.49000101,5.077114431,0.9653,3.4271,-1.09422194,1.058905596,2.223137091,7,3.966151277
7.8559322,56,91,0,0,2.2442,0.217010526,0.9165,0.6818,0,0.5575,0.866,0,1.904433178,4.684870989,4.8787,0.3672,-1.706499625,3.291378416,0.022876819,7,3.445214267
7.313220387,14,2,0,0,1.1316,0.3676,0.7792,-1.0,1,1.0,-1.0,1,-0.433401727,1.466075496,0.9998,3.8755,-1.255266099,1.25506608,2.533557566,7,1.949759872
8.517393171,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0,0.168,0.321,0,-0.562469857,1.263702909,4.6996,3.094,-0.656044093,2.203521491,1.601932461,7,1.674101426
6.741700695,18,4,0,0,1.5392,0.4828,0.842,0.8189,0,0.4696,0.9139,0,-0.188500608,1.644805056,1.9979,4.2472,-1.039023497,1.731120126,2.398306306,7,2.498151877
7.13169851,28,2,0,0,1.5124,0.3503,0.8869,-1.0,1,1.0,-1.0,1,-0.83609419,0.977611582,0.9453,5.4853,-1.148222789,1.091969846,2.790727908,7,3.134406668
5.602118821,13,2,5,1,1.0612,0.1236,0.7384,-1.0,1,1.0,-1.0,1,-0.044997366,1.294562771,0.9902,1.6386,-2.434974281,2.425125948,2.873874168,7,1.455120552
6.908754779,24,2,9,1,1.0369,0.0848,0.5044,-1.0,1,1.0,-1.0,1,0.529804382,2.053392697,0.8813,1.5031,-3.979231755,3.852874565,4.374242405,7,2.645394351
6.34738921,45,3,43,0,1.191,0.751,0.8842,0.3002,0,0.8966,1.0,0,0.640379115,-0.01349059,1.5749,0.8717,-3.307707039,3.761898816,3.127503238,7,2.890538411
9.105090961,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0,0.2031,0.4049,0,-0.155251285,1.634247591,3.3219,6.5452,-0.683394889,1.883931798,2.48184857,7,1.984581261
6.64509097,8,2,0,0,1.0377,0.1439,0.5507,-1.0,1,1.0,-1.0,1,0.05694728,1.762502288,0.9331,4.5301,-2.189256408,2.120013505,3.674966146,7,1.449738534
7.079184395,180,3,0,0,1.5407,0.0456,0.8729,0.83,0,0.5252,1.0,0,0.939303886,3.386672403,1.4725,0.8072,-3.825845309,4.212806946,3.584283171,7,5.121317624
7.890208213,16,2,8,0,1.0273,0.0825,0.7618,-1.0,1,1.0,-1.0,1,0.189131649,1.482649449,1.0,1.77,-0.444725822,0.44472582,0.566058106,7,2.844327819
9.903537551,16,24,0,0,1.3218,0.1885,0.9884,0.9191,0,0.1505,0.2807,0,-0.867500568,1.482149847,4.5603,5.6411,0.273760617,1.243627792,1.190928941,7,2.988909048
8.920121752,20,2,0,0,1.032,0.2178,0.55,-1.0,1,1.0,-1.0,1,-0.10402807,1.258858638,0.3256,4.6908,-3.53358657,5.079189716,5.072945309,7,1.468104736
6.803505258,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0,0.9787,1.0,0,0.007074914,1.6175648,1.3574,1.9786,-1.645583359,1.951154465,2.225393855,7,3.098694917
9.680406499,7,2,0,0,1.0975,0.1146,0.6109,-1.0,1,1.0,-1.0,1,1.808485473,4.534102664,0.2893,2.7416,-3.005782609,1.765491542,3.996104168,7,2.94811642
9.105090961,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0,0.172,0.3385,0,-1.713687934,1.071583616,3.3219,5.5903,-1.595042032,2.795578941,3.279104928,7,1.622551552
6.803505258,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0,0.9787,1.0,0,0.007074914,1.6175648,1.3574,1.9786,-1.645583359,1.951154465,2.225393855,8,3.537707666
9.105090961,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0,0.172,0.3385,0,-1.713687934,1.071583616,3.3219,5.5903,-1.595042032,2.795578941,3.279104928,8,3.207491266
8.517393171,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0,0.168,0.321,0,-0.562469857,1.263702909,4.6996,3.094,-0.656044093,2.203521491,1.601932461,8,3.908516866
6.908754779,57,2,0,0,1.0638,0.1216,0.5286,-1.0,1,1.0,-1.0,1,0.111541375,1.913062229,0.3879,3.83,-3.167707538,2.220699834,4.499519314,8,1.965992849
7.601402335,36,6,0,0,1.297,0.5977,0.9366,0.9332,0,0.3586,0.7146,0,-0.312521362,1.428802933,2.4734,5.5759,-0.057311367,0.962905091,1.590213747,8,1.636663899
7.74543561,11,7,0,0,4.0014,0.1425,0.976,0.9623,0,0.3098,0.611,0,1.084513364,3.197909561,2.8072,3.0787,-0.404665428,1.436852973,1.284914388,8,2.483906149
9.581972892,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0,0.6252,0.9499,0,1.49000101,5.077114431,0.9653,3.4271,-1.09422194,1.058905596,2.223137091,8,5.126264902
7.8559322,56,91,0,0,2.2442,0.217010526,0.9165,0.6818,0,0.5575,0.866,0,1.904433178,4.684870989,4.8787,0.3672,-1.706499625,3.291378416,0.022876819,8,3.750256734
7.313220387,14,2,0,0,1.1316,0.3676,0.7792,-1.0,1,1.0,-1.0,1,-0.433401727,1.466075496,0.9998,3.8755,-1.255266099,1.25506608,2.533557566,8,1.46441214
6.538139824,14,2,4,0,1.2623,0.1024,0.7713,-1.0,1,1.0,-1.0,1,0.678084303,2.530023409,0.9912,2.3012,-2.18036746,2.171528512,2.96344675,8,0.737164066
9.680406499,7,2,0,0,1.0975,0.1146,0.6109,-1.0,1,1.0,-1.0,1,1.808485473,4.534102664,0.2893,2.7416,-3.005782609,1.765491542,3.996104168,8,2.392334385
6.741700695,18,4,0,0,1.5392,0.4828,0.842,0.8189,0,0.4696,0.9139,0,-0.188500608,1.644805056,1.9979,4.2472,-1.039023497,1.731120126,2.398306306,8,2.623871173
8.920121752,20,2,0,0,1.032,0.2178,0.55,-1.0,1,1.0,-1.0,1,-0.10402807,1.258858638,0.3256,4.6908,-3.53358657,5.079189716,5.072945309,8,1.753018641
9.903537551,16,24,0,0,1.3218,0.1885,0.9884,0.9191,0,0.1505,0.2807,0,-0.867500568,1.482149847,4.5603,5.6411,0.273760617,1.243627792,1.190928941,8,3.175634239
7.890208213,16,2,8,0,1.0273,0.0825,0.7618,-1.0,1,1.0,-1.0,1,0.189131649,1.482649449,1.0,1.77,-0.444725822,0.44472582,0.566058106,8,2.353563338
7.079184395,180,3,0,0,1.5407,0.0456,0.8729,0.83,0,0.5252,1.0,0,0.939303886,3.386672403,1.4725,0.8072,-3.825845309,4.212806946,3.584283171,8,0.0
6.64509097,8,2,0,0,1.0377,0.1439,0.5507,-1.0,1,1.0,-1.0,1,0.05694728,1.762502288,0.9331,4.5301,-2.189256408,2.120013505,3.674966146,8,0.846726268
9.105090961,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0,0.2031,0.4049,0,-0.155251285,1.634247591,3.3219,6.5452,-0.683394889,1.883931798,2.48184857,8,2.841239869
6.34738921,45,3,43,0,1.191,0.751,0.8842,0.3002,0,0.8966,1.0,0,0.640379115,-0.01349059,1.5749,0.8717,-3.307707039,3.761898816,3.127503238,8,2.321799312
6.908754779,24,2,9,1,1.0369,0.0848,0.5044,-1.0,1,1.0,-1.0,1,0.529804382,2.053392697,0.8813,1.5031,-3.979231755,3.852874565,4.374242405,8,2.662564571
5.602118821,13,2,5,1,1.0612,0.1236,0.7384,-1.0,1,1.0,-1.0,1,-0.044997366,1.294562771,0.9902,1.6386,-2.434974281,2.425125948,2.873874168,8,1.933837568
7.13169851,28,2,0,0,1.5124,0.3503,0.8869,-1.0,1,1.0,-1.0,1,-0.83609419,0.977611582,0.9453,5.4853,-1.148222789,1.091969846,2.790727908,8,2.626044457
9.581972892,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0,0.6252,0.9499,0,1.49000101,5.077114431,0.9653,3.4271,-1.09422194,1.058905596,2.223137091,9,6.695837235
6.741700695,18,4,0,0,1.5392,0.4828,0.842,0.8189,0,0.4696,0.9139,0,-0.188500608,1.644805056,1.9979,4.2472,-1.039023497,1.731120126,2.398306306,9,0.0
7.313220387,14,2,0,0,1.1316,0.3676,0.7792,-1.0,1,1.0,-1.0,1,-0.433401727,1.466075496,0.9998,3.8755,-1.255266099,1.25506608,2.533557566,9,2.630881138
7.8559322,56,91,0,0,2.2442,0.217010526,0.9165,0.6818,0,0.5575,0.866,0,1.904433178,4.684870989,4.8787,0.3672,-1.706499625,3.291378416,0.022876819,9,4.288841695
7.74543561,11,7,0,0,4.0014,0.1425,0.976,0.9623,0,0.3098,0.611,0,1.084513364,3.197909561,2.8072,3.0787,-0.404665428,1.436852973,1.284914388,9,3.605008595
9.680406499,7,2,0,0,1.0975,0.1146,0.6109,-1.0,1,1.0,-1.0,1,1.808485473,4.534102664,0.2893,2.7416,-3.005782609,1.765491542,3.996104168,9,3.335947496
6.908754779,57,2,0,0,1.0638,0.1216,0.5286,-1.0,1,1.0,-1.0,1,0.111541375,1.913062229,0.3879,3.83,-3.167707538,2.220699834,4.499519314,9,1.965992849
8.517393171,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0,0.168,0.321,0,-0.562469857,1.263702909,4.6996,3.094,-0.656044093,2.203521491,1.601932461,9,2.718396493
9.105090961,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0,0.172,0.3385,0,-1.713687934,1.071583616,3.3219,5.5903,-1.595042032,2.795578941,3.279104928,9,1.478873542
6.538139824,14,2,4,0,1.2623,0.1024,0.7713,-1.0,1,1.0,-1.0,1,0.678084303,2.530023409,0.9912,2.3012,-2.18036746,2.171528512,2.96344675,9,1.93398215
5.602118821,13,2,5,1,1.0612,0.1236,0.7384,-1.0,1,1.0,-1.0,1,-0.044997366,1.294562771,0.9902,1.6386,-2.434974281,2.425125948,2.873874168,9,0.529451088
6.803505258,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0,0.9787,1.0,0,0.007074914,1.6175648,1.3574,1.9786,-1.645583359,1.951154465,2.225393855,9,0.937269138
6.908754779,24,2,9,1,1.0369,0.0848,0.5044,-1.0,1,1.0,-1.0,1,0.529804382,2.053392697,0.8813,1.5031,-3.979231755,3.852874565,4.374242405,9,1.272285445
6.34738921,45,3,43,0,1.191,0.751,0.8842,0.3002,0,0.8966,1.0,0,0.640379115,-0.01349059,1.5749,0.8717,-3.307707039,3.761898816,3.127503238,9,2.139360032
9.105090961,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0,0.2031,0.4049,0,-0.155251285,1.634247591,3.3219,6.5452,-0.683394889,1.883931798,2.48184857,9,1.420212579
6.64509097,8,2,0,0,1.0377,0.1439,0.5507,-1.0,1,1.0,-1.0,1,0.05694728,1.762502288,0.9331,4.5301,-2.189256408,2.120013505,3.674966146,9,1.279822117
7.079184395,180,3,0,0,1.5407,0.0456,0.8729,0.83,0,0.5252,1.0,0,0.939303886,3.386672403,1.4725,0.8072,-3.825845309,4.212806946,3.584283171,9,1.417308415
7.890208213,16,2,8,0,1.0273,0.0825,0.7618,-1.0,1,1.0,-1.0,1,0.189131649,1.482649449,1.0,1.77,-0.444725822,0.44472582,0.566058106,9,2.519951992
9.903537551,16,24,0,0,1.3218,0.1885,0.9884,0.9191,0,0.1505,0.2807,0,-0.867500568,1.482149847,4.5603,5.6411,0.273760617,1.243627792,1.190928941,9,0.0
8.920121752,20,2,0,0,1.032,0.2178,0.55,-1.0,1,1.0,-1.0,1,-0.10402807,1.258858638,0.3256,4.6908,-3.53358657,5.079189716,5.072945309,9,3.287281858
7.601402335,36,6,0,0,1.297,0.5977,0.9366,0.9332,0,0.3586,0.7146,0,-0.312521362,1.428802933,2.4734,5.5759,-0.057311367,0.962905091,1.590213747,9,2.336793264
7.13169851,28,2,0,0,1.5124,0.3503,0.8869,-1.0,1,1.0,-1.0,1,-0.83609419,0.977611582,0.9453,5.4853,-1.148222789,1.091969846,2.790727908,9,3.093720682
6.741700695,18,4,0,0,1.5392,0.4828,0.842,0.8189,0,0.4696,0.9139,0,-0.188500608,1.644805056,1.9979,4.2472,-1.039023497,1.731120126,2.398306306,10,1.865319672
6.803505258,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0,0.9787,1.0,0,0.007074914,1.6175648,1.3574,1.9786,-1.645583359,1.951154465,2.225393855,10,1.347553533
6.908754779,24,2,9,1,1.0369,0.0848,0.5044,-1.0,1,1.0,-1.0,1,0.529804382,2.053392697,0.8813,1.5031,-3.979231755,3.852874565,4.374242405,10,1.10459436
7.313220387,14,2,0,0,1.1316,0.3676,0.7792,-1.0,1,1.0,-1.0,1,-0.433401727,1.466075496,0.9998,3.8755,-1.255266099,1.25506608,2.533557566,10,1.18967102
7.8559322,56,91,0,0,2.2442,0.217010526,0.9165,0.6818,0,0.5575,0.866,0,1.904433178,4.684870989,4.8787,0.3672,-1.706499625,3.291378416,0.022876819,10,3.911762972
9.581972892,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0,0.6252,0.9499,0,1.49000101,5.077114431,0.9653,3.4271,-1.09422194,1.058905596,2.223137091,10,4.260494392
7.74543561,11,7,0,0,4.0014,0.1425,0.976,0.9623,0,0.3098,0.611,0,1.084513364,3.197909561,2.8072,3.0787,-0.404665428,1.436852973,1.284914388,10,1.97380321
6.908754779,57,2,0,0,1.0638,0.1216,0.5286,-1.0,1,1.0,-1.0,1,0.111541375,1.913062229,0.3879,3.83,-3.167707538,2.220699834,4.499519314,10,0.0
8.517393171,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0,0.168,0.321,0,-0.562469857,1.263702909,4.6996,3.094,-0.656044093,2.203521491,1.601932461,10,4.215632559
9.105090961,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0,0.172,0.3385,0,-1.713687934,1.071583616,3.3219,5.5903,-1.595042032,2.795578941,3.279104928,10,3.260861942
6.538139824,14,2,4,0,1.2623,0.1024,0.7713,-1.0,1,1.0,-1.0,1,0.678084303,2.530023409,0.9912,2.3012,-2.18036746,2.171528512,2.96344675,10,1.132047065
7.601402335,36,6,0,0,1.297,0.5977,0.9366,0.9332,0,0.3586,0.7146,0,-0.312521362,1.428802933,2.4734,5.5759,-0.057311367,0.962905091,1.590213747,10,2.394343518
9.680406499,7,2,0,0,1.0975,0.1146,0.6109,-1.0,1,1.0,-1.0,1,1.808485473,4.534102664,0.2893,2.7416,-3.005782609,1.765491542,3.996104168,10,0.0
7.13169851,28,2,0,0,1.5124,0.3503,0.8869,-1.0,1,1.0,-1.0,1,-0.83609419,0.977611582,0.9453,5.4853,-1.148222789,1.091969846,2.790727908,10,0.0
8.920121752,20,2,0,0,1.032,0.2178,0.55,0.0,0,1.0,-1.0,1,-0.10402807,1.258858638,0.3256,4.6908,-3.53358657,5.079189716,5.072945309,10,1.974636427
9.903537551,16,24,0,0,1.3218,0.1885,0.9884,0.9191,0,0.1505,0.2807,0,-0.867500568,1.482149847,4.5603,5.6411,0.273760617,1.243627792,1.190928941,10,3.154145285
7.890208213,16,2,8,0,1.0273,0.0825,0.7618,-1.0,1,1.0,-1.0,1,0.189131649,1.482649449,1.0,1.77,-0.444725822,0.44472582,0.566058106,10,1.875487685
7.079184395,180,3,0,0,1.5407,0.0456,0.8729,0.83,0,0.5252,1.0,0,0.939303886,3.386672403,1.4725,0.8072,-3.825845309,4.212806946,3.584283171,10,2.91061002
6.64509097,8,2,0,0,1.0377,0.1439,0.5507,-1.0,1,1.0,-1.0,1,0.05694728,1.762502288,0.9331,4.5301,-2.189256408,2.120013505,3.674966146,10,0.469378434
9.105090961,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0,0.2031,0.4049,0,-0.155251285,1.634247591,3.3219,6.5452,-0.683394889,1.883931798,2.48184857,10,3.279067412
5.602118821,13,2,5,1,1.0612,0.1236,0.7384,-1.0,1,1.0,-1.0,1,-0.044997366,1.294562771,0.9902,1.6386,-2.434974281,2.425125948,2.873874168,10,0.921079249
6.34738921,45,3,43,0,1.191,0.751,0.8842,0.3002,0,0.8966,1.0,0,0.640379115,-0.01349059,1.5749,0.8717,-3.307707039,3.761898816,3.127503238,10,2.43282357
7.8559322,56,91,0,0,2.2442,0.217010526,0.9165,0.6818,0,0.5575,0.866,0,1.904433178,4.684870989,4.8787,0.3672,-1.706499625,3.291378416,0.022876819,11,4.028898963
9.581972892,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0,0.6252,0.9499,0,1.49000101,5.077114431,0.9653,3.4271,-1.09422194,1.058905596,2.223137091,11,6.133424073
7.74543561,11,7,0,0,4.0014,0.1425,0.976,0.9623,0,0.3098,0.611,0,1.084513364,3.197909561,2.8072,3.0787,-0.404665428,1.436852973,1.284914388,11,3.146649159
7.601402335,36,6,0,0,1.297,0.5977,0.9366,0.9332,0,0.3586,0.7146,0,-0.312521362,1.428802933,2.4734,5.5759,-0.057311367,0.962905091,1.590213747,11,2.448761203
6.538139824,14,2,4,0,1.2623,0.1024,0.7713,-1.0,1,1.0,-1.0,1,0.678084303,2.530023409,0.9912,2.3012,-2.18036746,2.171528512,2.96344675,11,0.576051409
8.517393171,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0,0.168,0.321,0,-0.562469857,1.263702909,4.6996,3.094,-0.656044093,2.203521491,1.601932461,11,3.91430041
6.803505258,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0,0.9787,1.0,0,0.007074914,1.6175648,1.3574,1.9786,-1.645583359,1.951154465,2.225393855,11,0.0
7.313220387,14,2,0,0,1.1316,0.3676,0.7792,-1.0,1,1.0,-1.0,1,-0.433401727,1.466075496,0.9998,3.8755,-1.255266099,1.25506608,2.533557566,11,2.881106748
6.908754779,57,2,0,0,1.0638,0.1216,0.5286,-1.0,1,1.0,-1.0,1,0.111541375,1.913062229,0.3879,3.83,-3.167707538,2.220699834,4.499519314,11,1.646348266
6.741700695,18,4,0,0,1.5392,0.4828,0.842,0.8189,0,0.4696,0.9139,0,-0.188500608,1.644805056,1.9979,4.2472,-1.039023497,1.731120126,2.398306306,11,1.486365915
9.680406499,7,2,0,0,1.0975,0.1146,0.6109,-1.0,1,1.0,-1.0,1,1.808485473,4.534102664,0.2893,2.7416,-3.005782609,1.765491542,3.996104168,11,2.306078982
6.908754779,24,2,9,1,1.0369,0.0848,0.5044,-1.0,1,1.0,-1.0,1,0.529804382,2.053392697,0.8813,1.5031,-3.979231755,3.852874565,4.374242405,11,0.088010877
9.105090961,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0,0.2031,0.4049,0,-0.155251285,1.634247591,3.3219,6.5452,-0.683394889,1.883931798,2.48184857,11,2.916797285
6.64509097,8,2,0,0,1.0377,0.1439,0.5507,-1.0,1,1.0,-1.0,1,0.05694728,1.762502288,0.9331,4.5301,-2.189256408,2.120013505,3.674966146,11,0.0
7.079184395,180,3,0,0,1.5407,0.0456,0.8729,0.83,0,0.5252,1.0,0,0.939303886,3.386672403,1.4725,0.8072,-3.825845309,4.212806946,3.584283171,11,1.498282863
7.890208213,16,2,8,0,1.0273,0.0825,0.7618,-1.0,1,1.0,-1.0,1,0.189131649,1.482649449,1.0,1.77,-0.444725822,0.44472582,0.566058106,11,2.371551297
9.903537551,16,24,0,0,1.3218,0.1885,0.9884,0.9191,0,0.1505,0.2807,0,-0.867500568,1.482149847,4.5603,5.6411,0.273760617,1.243627792,1.190928941,11,3.217354668
9.105090961,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0,0.172,0.3385,0,-1.713687934,1.071583616,3.3219,5.5903,-1.595042032,2.795578941,3.279104928,11,3.091360585
8.920121752,20,2,0,0,1.032,0.2178,0.55,-1.0,1,1.0,-1.0,1,-0.10402807,1.258858638,0.3256,4.6908,-3.53358657,5.079189716,5.072945309,11,1.906129279
5.602118821,13,2,5,1,1.0612,0.1236,0.7384,-1.0,1,1.0,-1.0,1,-0.044997366,1.294562771,0.9902,1.6386,-2.434974281,2.425125948,2.873874168,11,0.277631737
6.34738921,45,3,43,0,1.191,0.751,0.8842,0.3002,0,0.8966,1.0,0,0.640379115,-0.01349059,1.5749,0.8717,-3.307707039,3.761898816,3.127503238,11,1.376244025
7.13169851,28,2,0,0,1.5124,0.3503,0.8869,-1.0,1,1.0,-1.0,1,-0.83609419,0.977611582,0.9453,5.4853,-1.148222789,1.091969846,2.790727908,11,0.377065634
8.517393171,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0,0.168,0.321,0,-0.562469857,1.263702909,4.6996,3.094,-0.656044093,2.203521491,1.601932461,12,2.969901514
6.741700695,18,4,0,0,1.5392,0.4828,0.842,0.8189,0,0.4696,0.9139,0,-0.188500608,1.644805056,1.9979,4.2472,-1.039023497,1.731120126,2.398306306,12,2.569247798
5.602118821,13,2,5,1,1.0612,0.1236,0.7384,-1.0,1,1.0,-1.0,1,-0.044997366,1.294562771,0.9902,1.6386,-2.434974281,2.425125948,2.873874168,12,2.058090216
7.313220387,14,2,0,0,1.1316,0.3676,0.7792,-1.0,1,1.0,-1.0,1,-0.433401727,1.466075496,0.9998,3.8755,-1.255266099,1.25506608,2.533557566,12,0.604862266
7.8559322,56,91,0,0,2.2442,0.217010526,0.9165,0.6818,0,0.5575,0.866,0,1.904433178,4.684870989,4.8787,0.3672,-1.706499625,3.291378416,0.022876819,12,0.0
9.581972892,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0,0.6252,0.9499,0,1.49000101,5.077114431,0.9653,3.4271,-1.09422194,1.058905596,2.223137091,12,0.0
7.74543561,11,7,0,0,4.0014,0.1425,0.976,0.9623,0,0.3098,0.611,0,1.084513364,3.197909561,2.8072,3.0787,-0.404665428,1.436852973,1.284914388,12,0.754712536
7.13169851,28,2,0,0,1.5124,0.3503,0.8869,-1.0,1,1.0,-1.0,1,-0.83609419,0.977611582,0.9453,5.4853,-1.148222789,1.091969846,2.790727908,12,2.362173884
9.105090961,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0,0.172,0.3385,0,-1.713687934,1.071583616,3.3219,5.5903,-1.595042032,2.795578941,3.279104928,12,4.577017595
9.680406499,7,2,0,0,1.0975,0.1146,0.6109,-1.0,1,1.0,-1.0,1,1.808485473,4.534102664,0.2893,2.7416,-3.005782609,1.765491542,3.996104168,12,2.545217497
7.601402335,36,6,0,0,1.297,0.5977,0.9366,0.9332,0,0.3586,0.7146,0,-0.312521362,1.428802933,2.4734,5.5759,-0.057311367,0.962905091,1.590213747,12,2.259886338
6.538139824,14,2,4,0,1.2623,0.1024,0.7713,-1.0,1,1.0,-1.0,1,0.678084303,2.530023409,0.9912,2.3012,-2.18036746,2.171528512,2.96344675,12,1.587805612
8.920121752,20,2,0,0,1.032,0.2178,0.55,-1.0,1,1.0,-1.0,1,-0.10402807,1.258858638,0.3256,4.6908,-3.53358657,5.079189716,5.072945309,12,1.219649284
9.903537551,16,24,0,0,1.3218,0.1885,0.9884,0.9191,0,0.1505,0.2807,0,-0.867500568,1.482149847,4.5603,5.6411,0.273760617,1.243627792,1.190928941,12,3.869219883
7.890208213,16,2,8,0,1.0273,0.0825,0.7618,-1.0,1,1.0,-1.0,1,0.189131649,1.482649449,1.0,1.77,-0.444725822,0.44472582,0.566058106,12,2.353563338
7.079184395,180,3,0,0,1.5407,0.0456,0.8729,0.83,0,0.5252,1.0,0,0.939303886,3.386672403,1.4725,0.8072,-3.825845309,4.212806946,3.584283171,12,2.420101426
6.64509097,8,2,0,0,1.0377,0.1439,0.5507,-1.0,1,1.0,-1.0,1,0.05694728,1.762502288,0.9331,4.5301,-2.189256408,2.120013505,3.674966146,12,1.685287225
9.105090961,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0,0.2031,0.4049,0,-0.155251285,1.634247591,3.3219,6.5452,-0.683394889,1.883931798,2.48184857,12,3.853758097
6.34738921,45,3,43,0,1.191,0.751,0.8842,0.3002,0,0.8966,1.0,0,0.640379115,-0.01349059,1.5749,0.8717,-3.307707039,3.761898816,3.127503238,12,2.217789441
6.803505258,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0,0.9787,1.0,0,0.007074914,1.6175648,1.3574,1.9786,-1.645583359,1.951154465,2.225393855,12,3.310214492
6.908754779,24,2,9,1,1.0369,0.0848,0.5044,-1.0,1,1.0,-1.0,1,0.529804382,2.053392697,0.8813,1.5031,-3.979231755,3.852874565,4.374242405,12,2.559318147
6.908754779,57,2,0,0,1.0638,0.1216,0.5286,-1.0,1,1.0,-1.0,1,0.111541375,1.913062229,0.3879,3.83,-3.167707538,2.220699834,4.499519314,12,0.749999992
7.74543561,11,7,0,0,4.0014,0.1425,0.976,0.9623,0,0.3098,0.611,0,1.084513364,3.197909561,2.8072,3.0787,-0.404665428,1.436852973,1.284914388,13,5.505819222
6.803505258,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0,0.9787,1.0,0,0.007074914,1.6175648,1.3574,1.9786,-1.645583359,1.951154465,2.225393855,13,3.012294362
5.602118821,13,2,5,1,1.0612,0.1236,0.7384,-1.0,1,1.0,-1.0,1,-0.044997366,1.294562771,0.9902,1.6386,-2.434974281,2.425125948,2.873874168,13,1.309143302
